"dataset","model","prompt_type","num_samples","gen_success_rate","ref_success_rate","mean_gen_num_lines_of_code","mean_gen_num_providers","mean_gen_num_resources","mean_gen_num_outputs","mean_gen_num_variables","mean_gen_num_modules","mean_gen_num_data","mean_gen_num_blocks","mean_gen_num_locals","mean_gen_num_terraform","mean_gen_numImplicitDependentEach_avg","mean_gen_numExplicitResourceDependency_sum","mean_gen_numImplicitDependentResources_sum","mean_gen_avgMccabeCC","mean_gen_maxMccabeCC","mean_gen_sumMccabeCC","mean_gen_numComparisonOperators_sum","mean_gen_numConditions_sum","mean_gen_numLoops_sum","mean_gen_maxDepthNestedBlocks","mean_gen_numDynamicBlocks_sum","mean_gen_numNestedBlocks_sum","mean_gen_loc_sum","mean_gen_containDescriptionField_sum","mean_gen_numStringValues_sum","mean_gen_minAttrsTextEntropy","mean_gen_maxAttrsTextEntropy","mean_gen_avgAttrsTextEntropy","mean_gen_textEntropyMeasure_avg","mean_gen_numDeprecatedFunctions_sum","mean_gen_numDebuggingFunctions_sum","mean_gen_numWildCardSuffixString_sum","mean_gen_numEmptyString_sum","mean_gen_numStarString_sum","mean_gen_numTokens_sum","mean_gen_numAttrs_sum","mean_gen_numVars_sum","mean_gen_numReferences_sum","mean_gen_numFunctionCall_sum","mean_gen_numLiteralExpression_sum","mean_gen_numMetaArg_sum","mean_gen_numTemplateExpression_sum","mean_gen_numHereDocs_sum","mean_gen_numObjects_sum","mean_gen_numTuples_sum","mean_gen_numLogiOpers_sum","mean_gen_numMathOperations_sum","mean_gen_numIndexAccess_sum","mean_gen_numSplatExpressions_sum","mean_gen_numLookUpFunctionCall_sum","mean_gen_numParams_sum","mean_ref_num_lines_of_code","mean_ref_num_providers","mean_ref_num_resources","mean_ref_num_outputs","mean_ref_num_variables","mean_ref_num_modules","mean_ref_num_data","mean_ref_num_blocks","mean_ref_num_locals","mean_ref_num_terraform","mean_ref_numImplicitDependentEach_avg","mean_ref_numExplicitResourceDependency_sum","mean_ref_numImplicitDependentResources_sum","mean_ref_avgMccabeCC","mean_ref_maxMccabeCC","mean_ref_sumMccabeCC","mean_ref_numComparisonOperators_sum","mean_ref_numConditions_sum","mean_ref_numLoops_sum","mean_ref_maxDepthNestedBlocks","mean_ref_numDynamicBlocks_sum","mean_ref_numNestedBlocks_sum","mean_ref_loc_sum","mean_ref_containDescriptionField_sum","mean_ref_numStringValues_sum","mean_ref_minAttrsTextEntropy","mean_ref_maxAttrsTextEntropy","mean_ref_avgAttrsTextEntropy","mean_ref_textEntropyMeasure_avg","mean_ref_numDeprecatedFunctions_sum","mean_ref_numDebuggingFunctions_sum","mean_ref_numWildCardSuffixString_sum","mean_ref_numEmptyString_sum","mean_ref_numStarString_sum","mean_ref_numTokens_sum","mean_ref_numAttrs_sum","mean_ref_numVars_sum","mean_ref_numReferences_sum","mean_ref_numFunctionCall_sum","mean_ref_numLiteralExpression_sum","mean_ref_numMetaArg_sum","mean_ref_numTemplateExpression_sum","mean_ref_numHereDocs_sum","mean_ref_numObjects_sum","mean_ref_numTuples_sum","mean_ref_numLogiOpers_sum","mean_ref_numMathOperations_sum","mean_ref_numIndexAccess_sum","mean_ref_numSplatExpressions_sum","mean_ref_numLookUpFunctionCall_sum","mean_ref_numParams_sum"
"iac_eval","claude-4.5-sonnet","cot","458","1.0","1.0","137.087336","0.866812","7.635371","4.085153","1.661572","0.004367","0.617904","15.713974","0.017467","0.825328","0.000411","0.0","14.502183","0.992007","1.063319","61.764192","0.080786","0.122271","0.010917","10.997817","0.010917","7.458515","137.087336","6.694323","42.849345","2.52476","4.72083","3.907477","4.538356","0.124454","0.002183","0.034934","0.058952","0.20524","439.99345","61.631004","36.262009","37.329694","1.246725","52.866812","0.838428","2.816594","0.148472","7.9869","4.689956","0.00655","0.141921","0.672489","0.120087","0.002183","1.427948","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","claude-4.5-sonnet","few-shot","458","1.0","1.0","57.323144","0.050218","5.251092","0.286026","0.072052","0.00655","0.323144","5.997817","0.002183","0.00655","0.000546","0.0","6.722707","0.997716","1.002183","26.783843","0.004367","0.004367","0.0","5.696507","0.0","3.255459","57.323144","0.786026","18.617904","3.011943","4.543624","3.813901","4.565439","0.028384","0.0","0.002183","0.00655","0.135371","185.224891","26.779476","12.919214","15.351528","0.606987","24.039301","0.187773","0.855895","0.063319","3.323144","2.502183","0.0","0.015284","0.382096","0.019651","0.0","0.622271","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","claude-4.5-sonnet","zero-shot","458","1.0","1.0","96.030568","0.829694","6.545852","1.652838","0.259825","0.004367","0.360262","10.451965","0.00655","0.792576","0.000435","0.0","10.253275","0.992485","1.008734","41.746725","0.002183","0.002183","0.010917","9.072052","0.0","5.744541","96.030568","2.471616","30.329694","2.725153","4.623079","3.881558","4.517992","0.037118","0.002183","0.028384","0.00655","0.216157","294.19869","41.733624","22.09607","23.159389","0.825328","37.539301","0.399563","0.971616","0.10262","6.19214","3.687773","0.0","0.098253","0.29476","0.045852","0.0","0.855895","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemini-3-flash","cot","458","1.0","1.0","64.451965","1.024017","5.004367","0.960699","0.172489","0.00655","0.262009","7.868996","0.010917","0.427948","0.000978","0.0","6.879121","0.992688","1.008791","28.652747","0.002198","0.004396","0.008791","7.841758","0.013187","3.679121","64.876923","1.224176","20.720879","2.833429","4.641824","3.875663","4.600147","0.017582","0.0","0.008791","0.032967","0.149451","200.773626","28.63956","14.496703","15.483516","0.575824","25.578022","0.386813","0.441758","0.061538","3.648352","2.674725","0.0","0.032967","0.189011","0.050549","0.0","0.591209","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemini-3-flash","few-shot","458","1.0","1.0","44.779476","0.152838","4.574236","0.048035","0.032751","0.008734","0.148472","4.967249","0.002183","0.0","0.000595","0.0","5.082969","0.995964","1.002183","20.866812","0.0","0.0","0.002183","5.467249","0.0","2.548035","44.779476","0.40393","14.762009","3.009978","4.554083","3.816834","4.580153","0.00655","0.0","0.002183","0.043668","0.10262","139.829694","20.864629","9.168122","10.951965","0.438865","18.497817","0.231441","0.39083","0.078603","2.080786","2.032751","0.0","0.024017","0.067686","0.0","0.0","0.445415","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemini-3-flash","zero-shot","458","1.0","1.0","59.473799","0.962882","4.757642","0.388646","0.117904","0.008734","0.21179","6.975983","0.004367","0.524017","0.001819","0.0","5.826754","0.995003","1.002193","26.02193","0.0","0.0","0.004386","7.679825","0.004386","3.539474","59.734649","0.796053","19.502193","2.928684","4.610789","3.873994","4.55382","0.02193","0.0","0.0","0.026316","0.144737","180.278509","26.017544","12.690789","12.877193","0.570175","23.905702","0.291667","0.342105","0.067982","3.427632","2.449561","0.0","0.035088","0.10307","0.030702","0.0","0.587719","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemma-3-27b","cot","458","1.0","1.0","46.626638","0.406114","3.729258","0.227074","0.379913","0.010917","0.120087","5.286026","0.004367","0.408297","0.002664","0.0","3.651982","0.993488","1.006608","20.407489","0.006608","0.006608","0.002203","5.438326","0.002203","2.524229","47.037445","0.889868","15.909692","2.991762","4.581806","3.850326","4.591708","0.04185","0.0","0.0","0.218062","0.118943","139.050661","20.398678","9.709251","8.343612","0.455947","19.281938","0.123348","0.262115","0.068282","2.870044","2.200441","0.0","0.004405","0.008811","0.0","0.0","0.475771","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemma-3-27b","few-shot","458","1.0","1.0","27.393013","0.015284","2.951965","0.028384","0.039301","0.004367","0.074236","3.122271","0.002183","0.004367","0.002193","0.0","2.320175","0.990744","1.002193","13.337719","0.002193","0.002193","0.0","3.820175","0.002193","1.557018","27.513158","0.285088","10.076754","3.039781","4.451952","3.771856","4.60902","0.002193","0.0","0.002193","0.114035","0.041667","84.072368","13.335526","4.528509","5.010965","0.212719","12.379386","0.054825","0.313596","0.028509","1.276316","1.230263","0.0","0.0","0.0","0.0","0.0","0.223684","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","gemma-3-27b","zero-shot","458","1.0","1.0","36.58952","0.218341","3.240175","0.072052","0.065502","0.00655","0.078603","3.879913","0.00655","0.189956","0.0","0.0","2.69011","0.992142","1.002198","16.602198","0.002198","0.002198","0.0","5.367033","0.004396","2.224176","36.830769","0.402198","13.450549","3.026813","4.504418","3.823978","4.61407","0.008791","0.0","0.002198","0.175824","0.068132","107.734066","16.6","6.481319","5.905495","0.303297","16.184615","0.114286","0.153846","0.050549","2.068132","1.734066","0.0","0.008791","0.015385","0.0","0.0","0.314286","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","glm-4.7","cot","458","0.9956","1.0","72.962719","0.850877","5.388158","0.473684","0.480263","0.004386","0.416667","8.337719","0.008772","0.714912","0.001742","0.0","6.89207","0.997629","1.002203","32.537445","0.0","0.0","0.004405","8.42511","0.0","4.381057","73.284141","1.469163","22.328194","2.906696","4.625","3.879734","4.494504","0.079295","0.002203","0.008811","0.035242","0.099119","223.931718","32.53304","16.303965","16.803965","0.770925","28.361233","0.530837","0.603524","0.105727","4.447137","2.777533","0.0","0.094714","0.226872","0.138767","0.0","1.103524","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","glm-4.7","few-shot","458","0.9825","1.0","38.555556","0.057778","4.413333","0.015556","0.053333","0.002222","0.184444","4.728889","0.002222","0.0","0.0","0.0","4.771812","0.996755","1.002237","18.662192","0.004474","0.004474","0.0","4.127517","0.0","2.161074","38.814318","0.319911","12.058166","3.025391","4.490179","3.771433","4.548564","0.008949","0.0","0.0","0.004474","0.038031","126.049217","18.657718","7.919463","10.536913","0.395973","15.659955","0.241611","0.675615","0.09396","1.619687","1.58613","0.0","0.017897","0.076063","0.058166","0.0","0.52349","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","glm-4.7","zero-shot","458","0.9782","1.0","61.779018","0.678571","5.058036","0.138393","0.511161","0.004464","0.366071","7.071429","0.004464","0.310268","0.000881","0.0","6.121076","0.993475","1.017937","28.598655","0.015695","0.020179","0.008969","6.930493","0.002242","3.715247","62.056054","1.11435","19.154709","2.834574","4.519596","3.799071","4.512428","0.09417","0.0","0.0","0.020179","0.067265","192.32287","28.569507","13.414798","14.881166","0.636771","24.304933","0.452915","0.493274","0.08296","3.367713","2.493274","0.0","0.071749","0.195067","0.098655","0.0","0.804933","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","grok-4.1-fast","cot","458","1.0","1.0","105.753275","0.934498","7.674672","2.052402","0.443231","0.015284","0.399563","12.427948","0.008734","0.899563","0.002067","0.0","11.960613","0.990193","1.030635","46.234136","0.032823","0.032823","0.017505","9.509847","0.004376","6.004376","105.984683","2.2407","32.159737","2.671816","4.708818","3.878774","4.551595","0.035011","0.0","0.008753","0.083151","0.170678","330.954048","46.183807","25.603939","27.052516","0.908096","40.021882","0.726477","1.218818","0.102845","6.809628","4.166302","0.0","0.09628","0.172867","0.056893","0.0","0.978118","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","grok-4.1-fast","few-shot","458","1.0","1.0","51.327511","0.048035","5.303493","0.10262","0.030568","0.00655","0.170306","5.665939","0.002183","0.002183","0.0","0.0","7.503282","0.994622","1.0","23.610503","0.0","0.0","0.0","6.102845","0.0","3.190372","51.439825","0.183807","16.656455","2.974902","4.610591","3.792196","4.592449","0.008753","0.0","0.0","0.065646","0.111597","179.411379","23.610503","12.544858","15.875274","0.564551","21.630197","0.352298","2.533917","0.063457","2.722101","2.439825","0.0","0.056893","0.039387","0.010941","0.0","0.610503","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","grok-4.1-fast","zero-shot","458","1.0","1.0","85.912664","0.893013","6.851528","0.849345","0.122271","0.015284","0.231441","9.639738","0.002183","0.674672","0.0","0.0","9.557987","0.994036","1.004376","38.142232","0.002188","0.002188","0.002188","8.260394","0.0","5.080963","86.100656","0.881838","26.984683","2.85326","4.641794","3.875587","4.551154","0.021882","0.002188","0.004376","0.067834","0.146608","266.006565","38.137856","19.503282","20.540481","0.794311","33.724289","0.597374","0.636761","0.067834","5.704595","3.702407","0.0","0.030635","0.135667","0.019694","0.0","0.85558","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","kimi-k2.5","cot","458","1.0","1.0","134.434498","0.851528","7.975983","2.663755","1.251092","0.00655","0.855895","14.441048","0.045852","0.790393","0.000486","0.0","13.31291","0.984153","1.067834","58.964989","0.14442","0.179431","0.019694","12.124726","0.006565","7.960613","134.728665","4.866521","42.030635","2.409562","4.719978","3.833449","4.534913","0.142232","0.0","0.028446","0.076586","0.321663","425.411379","58.765864","34.306346","34.894967","1.45733","52.853392","1.448578","2.367615","0.159737","7.730853","5.109409","0.004376","0.323851","0.7593","0.253829","0.002188","1.894967","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","kimi-k2.5","few-shot","458","1.0","1.0","54.155022","0.043668","5.08952","0.043668","0.043668","0.00655","0.30786","5.543668","0.004367","0.004367","0.000429","0.0","6.600437","0.991509","1.004367","25.213974","0.002183","0.002183","0.004367","6.626638","0.0","3.517467","54.155022","0.475983","17.923581","2.919891","4.525742","3.76511","4.554113","0.00655","0.0","0.00655","0.002183","0.170306","177.320961","25.207424","11.927948","14.762009","0.578603","23.08952","0.351528","1.30131","0.063319","2.681223","2.465066","0.0","0.093886","0.20524","0.056769","0.0","0.652838","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","kimi-k2.5","zero-shot","458","1.0","1.0","100.058952","0.475983","7.124454","1.067686","0.548035","0.004367","0.613537","10.196507","0.019651","0.342795","0.000615","0.0","10.139738","0.97948","1.017467","44.855895","0.024017","0.019651","0.008734","9.5131","0.008734","6.358079","100.058952","2.174672","31.406114","2.568035","4.600568","3.759766","4.517768","0.111354","0.0","0.019651","0.019651","0.253275","311.510917","44.827511","22.927948","24.665939","1.076419","40.124454","0.995633","1.255459","0.10262","5.847162","3.9869","0.004367","0.292576","0.473799","0.152838","0.0","1.216157","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","ministral-8b","cot","458","1.0","1.0","98.631004","0.995633","7.087336","0.866812","0.194323","0.015284","0.257642","10.281659","0.004367","0.860262","0.002493","0.0","9.732892","0.994351","1.00883","42.267108","0.002208","0.004415","0.006623","9.532009","0.0","7.286976","99.719647","1.286976","32.593819","2.806932","4.738234","3.904337","4.573179","0.02649","0.0","0.0","0.068433","0.348786","298.039735","42.256071","20.253863","21.523179","0.953642","39.85872","0.520971","0.87638","0.07947","5.390728","4.485651","0.0","0.064018","0.183223","0.077263","0.0","1.06181","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","ministral-8b","few-shot","458","1.0","1.0","58.104803","0.028384","6.148472","0.034934","0.063319","0.008734","0.146288","6.451965","0.004367","0.017467","0.001088","0.0","7.854945","0.992705","1.004396","28.228571","0.004396","0.004396","0.002198","6.202198","0.0","3.861538","58.487912","0.672527","18.905495","2.902","4.689187","3.79945","4.602206","0.006593","0.0","0.002198","0.03956","0.127473","197.646154","28.221978","12.395604","16.536264","0.575824","25.191209","0.237363","2.232967","0.065934","2.50989","2.520879","0.0","0.017582","0.052747","0.024176","0.0","0.61978","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","ministral-8b","zero-shot","458","1.0","1.0","84.668122","0.934498","6.796943","0.344978","0.227074","0.015284","0.222707","9.262009","0.002183","0.718341","0.0","0.0","8.209713","0.993051","1.002208","37.368653","0.0","0.002208","0.0","8.825607","0.00883","5.931567","85.602649","1.196468","28.481236","2.855806","4.720993","3.888367","4.566288","0.019868","0.0","0.0","0.057395","0.278146","260.121413","37.366446","17.602649","18.375276","0.874172","34.88521","0.470199","0.854305","0.090508","4.688742","3.569536","0.0","0.05298","0.139073","0.083885","0.00883","0.993377","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","phi-4","cot","458","0.9978","1.0","51.886214","1.0","4.59081","0.21663","0.087527","0.015317","0.14442","6.074398","0.006565","0.013129","0.000558","0.0","5.176339","0.995648","1.033482","24.388393","0.0625","0.060268","0.004464","6.205357","0.0","2.995536","52.928571","0.491071","18.075893","2.952522","4.606674","3.818412","4.53387","0.013393","0.0","0.0","0.080357","0.100446","163.475446","24.323661","10.303571","11.486607","0.669643","22.256696","0.314732","0.328125","0.075893","2.573661","2.553571","0.0","0.03125","0.136161","0.053571","0.0","0.747768","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
"iac_eval","phi-4","few-shot","458","1.0","1.0","31.026201","0.131004","3.59607","0.015284","0.037118","0.00655","0.052402","3.842795","0.002183","0.002183","0.000543","0.0","3.821516","0.99062","1.01467","17.154034","0.031785","0.031785","0.0","4.809291","0.0","2.090465","34.743276","0.256724","11.958435","2.99577","4.481932","3.737526","4.55496","0.00489","0.0","0.0","0.05379","0.04401","111.814181","17.122249","6.337408","8.251834","0.315403","15.259169","0.237164","0.533007","0.051345","1.161369","1.525672","0.0","0.01467","0.08313","0.03423","0.0","0.364303","49.962882","0.709607","4.624454","0.09607","0.008734","0.10262","0.569869","6.655022","0.019651","0.524017","0.0","0.0","4.901747","0.99668","1.0","23.362445","0.0","0.0","0.0","5.980349","0.0","3.694323","49.962882","0.237991","16.432314","2.982336","4.43583","3.775567","4.487544","0.0","0.0","0.0","0.024017","0.061135","155.09607","23.362445","8.569869","12.786026","0.224891","19.71179","0.253275","0.163755","0.072052","1.251092","1.895197","0.0","0.0131","0.327511","0.0","0.0","0.233624"
