scenario_id,model,prompt_type,dataset,ics,n_constraints
iac_eval_0411,claude-4.5-sonnet,zero-shot,iac_eval,1.0,7
iac_eval_0412,claude-4.5-sonnet,zero-shot,iac_eval,1.0,8
iac_eval_0413,claude-4.5-sonnet,zero-shot,iac_eval,0.3333333333333333,6
iac_eval_0414,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0415,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0416,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0417,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0418,claude-4.5-sonnet,zero-shot,iac_eval,1.0,5
iac_eval_0419,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0420,claude-4.5-sonnet,zero-shot,iac_eval,0.75,8
iac_eval_0424,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0425,claude-4.5-sonnet,zero-shot,iac_eval,1.0,2
iac_eval_0426,claude-4.5-sonnet,zero-shot,iac_eval,1.0,12
iac_eval_0427,claude-4.5-sonnet,zero-shot,iac_eval,1.0,10
iac_eval_0428,claude-4.5-sonnet,zero-shot,iac_eval,1.0,11
iac_eval_0429,claude-4.5-sonnet,zero-shot,iac_eval,1.0,10
iac_eval_0430,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0431,claude-4.5-sonnet,zero-shot,iac_eval,1.0,5
iac_eval_0432,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0433,claude-4.5-sonnet,zero-shot,iac_eval,0.8333333333333334,6
iac_eval_0434,claude-4.5-sonnet,zero-shot,iac_eval,0.8,5
iac_eval_0435,claude-4.5-sonnet,zero-shot,iac_eval,1.0,4
iac_eval_0436,claude-4.5-sonnet,zero-shot,iac_eval,0.8333333333333334,6
iac_eval_0437,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0438,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0439,claude-4.5-sonnet,zero-shot,iac_eval,1.0,6
iac_eval_0440,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0441,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0442,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0443,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0444,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0445,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
iac_eval_0446,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
iac_eval_0447,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
iac_eval_0448,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
iac_eval_0449,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0450,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0451,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0452,claude-4.5-sonnet,zero-shot,iac_eval,1.0,2
iac_eval_0453,claude-4.5-sonnet,zero-shot,iac_eval,1.0,2
iac_eval_0454,claude-4.5-sonnet,zero-shot,iac_eval,1.0,2
iac_eval_0455,claude-4.5-sonnet,zero-shot,iac_eval,1.0,1
iac_eval_0456,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
iac_eval_0457,claude-4.5-sonnet,zero-shot,iac_eval,1.0,3
llm_iac_0,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_1,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_2,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_3,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_4,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_5,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_6,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_7,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_8,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_9,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_10,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_11,claude-4.5-sonnet,zero-shot,llm_iac,1.0,6
llm_iac_12,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_13,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_14,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_15,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_16,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_17,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_18,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_19,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_20,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_21,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_22,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_23,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_24,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_25,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_26,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_27,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_28,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_29,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_30,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_31,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_32,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_33,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_34,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_35,claude-4.5-sonnet,zero-shot,llm_iac,0.8181818181818182,11
llm_iac_36,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_37,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_38,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_39,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_40,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_41,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_42,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_43,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_44,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_45,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_47,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_48,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_49,claude-4.5-sonnet,zero-shot,llm_iac,0.625,8
llm_iac_51,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_52,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_53,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_54,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_55,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_56,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_58,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_59,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_60,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_61,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_62,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_63,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_64,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_65,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_66,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_67,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_68,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_69,claude-4.5-sonnet,zero-shot,llm_iac,0.2,5
llm_iac_70,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_71,claude-4.5-sonnet,zero-shot,llm_iac,1.0,9
llm_iac_72,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_73,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_74,claude-4.5-sonnet,zero-shot,llm_iac,0.875,8
llm_iac_75,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_76,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_78,claude-4.5-sonnet,zero-shot,llm_iac,0.0,6
llm_iac_79,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_80,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_81,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_82,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_83,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_84,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_85,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_86,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_87,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_88,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_89,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_90,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_91,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_92,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_93,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_94,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_95,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_96,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_97,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_98,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_99,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_100,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_101,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_102,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_103,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_104,claude-4.5-sonnet,zero-shot,llm_iac,1.0,6
llm_iac_105,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_107,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_108,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_109,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_110,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_111,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_112,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_113,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_114,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_115,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_116,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_118,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_119,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_120,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_121,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_122,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_123,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_124,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_125,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_126,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_127,claude-4.5-sonnet,zero-shot,llm_iac,0.7272727272727273,11
llm_iac_128,claude-4.5-sonnet,zero-shot,llm_iac,0.9090909090909091,11
llm_iac_129,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_130,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_131,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_132,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_133,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_134,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_135,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_136,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_137,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_138,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_139,claude-4.5-sonnet,zero-shot,llm_iac,0.2,5
llm_iac_140,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_141,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_143,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_144,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_145,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_146,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_147,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_148,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_149,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_150,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_151,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_152,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_153,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_154,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_155,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_156,claude-4.5-sonnet,zero-shot,llm_iac,0.16666666666666666,6
llm_iac_157,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_158,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_159,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_160,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_161,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_162,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_163,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_164,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_165,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_166,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_167,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_168,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_169,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_170,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_171,claude-4.5-sonnet,zero-shot,llm_iac,0.875,8
llm_iac_172,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_173,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_174,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_175,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_176,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_177,claude-4.5-sonnet,zero-shot,llm_iac,0.8333333333333334,6
llm_iac_178,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_179,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_180,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_181,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_182,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_184,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_185,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_186,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_187,claude-4.5-sonnet,zero-shot,llm_iac,0.6666666666666666,3
llm_iac_188,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_189,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_190,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_191,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_192,claude-4.5-sonnet,zero-shot,llm_iac,0.42857142857142855,7
llm_iac_193,claude-4.5-sonnet,zero-shot,llm_iac,1.0,6
llm_iac_194,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_195,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_196,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_197,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_198,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_199,claude-4.5-sonnet,zero-shot,llm_iac,0.5,6
llm_iac_200,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_201,claude-4.5-sonnet,zero-shot,llm_iac,0.2,5
llm_iac_202,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_203,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_204,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_205,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_206,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_207,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_208,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_209,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_210,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_211,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_212,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_213,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_214,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_215,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_216,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_217,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_218,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_219,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_220,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_221,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_222,claude-4.5-sonnet,zero-shot,llm_iac,1.0,6
llm_iac_223,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_224,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_225,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_226,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_227,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_228,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_229,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_230,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_231,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_232,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_233,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_234,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_235,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_236,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_237,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_238,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_239,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_240,claude-4.5-sonnet,zero-shot,llm_iac,1.0,5
llm_iac_241,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_242,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_243,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_244,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_245,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_246,claude-4.5-sonnet,zero-shot,llm_iac,0.8333333333333334,6
llm_iac_248,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_249,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_250,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_252,claude-4.5-sonnet,zero-shot,llm_iac,0.5,4
llm_iac_253,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_254,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_255,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_256,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_257,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_258,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_259,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_260,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_261,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_262,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_263,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_264,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_265,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_266,claude-4.5-sonnet,zero-shot,llm_iac,0.75,8
llm_iac_267,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_268,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_269,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_270,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_271,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_272,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_273,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_274,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_275,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_276,claude-4.5-sonnet,zero-shot,llm_iac,0.7777777777777778,9
llm_iac_277,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_278,claude-4.5-sonnet,zero-shot,llm_iac,0.9,10
llm_iac_279,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_280,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_281,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_282,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_283,claude-4.5-sonnet,zero-shot,llm_iac,1.0,7
llm_iac_284,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_286,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_287,claude-4.5-sonnet,zero-shot,llm_iac,0.5,6
llm_iac_288,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_289,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_290,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_291,claude-4.5-sonnet,zero-shot,llm_iac,1.0,6
llm_iac_292,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_293,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_294,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_295,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_296,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_297,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_298,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_299,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_300,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_301,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_302,claude-4.5-sonnet,zero-shot,llm_iac,1.0,3
llm_iac_303,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_304,claude-4.5-sonnet,zero-shot,llm_iac,0.75,4
llm_iac_305,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_306,claude-4.5-sonnet,zero-shot,llm_iac,0.0,2
llm_iac_307,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_308,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_309,claude-4.5-sonnet,zero-shot,llm_iac,1.0,1
llm_iac_310,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_311,claude-4.5-sonnet,zero-shot,llm_iac,0.8,5
llm_iac_312,claude-4.5-sonnet,zero-shot,llm_iac,0.25,4
llm_iac_313,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_314,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_315,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_316,claude-4.5-sonnet,zero-shot,llm_iac,1.0,2
llm_iac_317,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_318,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_319,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
llm_iac_320,claude-4.5-sonnet,zero-shot,llm_iac,0.3333333333333333,3
llm_iac_321,claude-4.5-sonnet,zero-shot,llm_iac,0.5,2
llm_iac_322,claude-4.5-sonnet,zero-shot,llm_iac,1.0,4
llm_iac_323,claude-4.5-sonnet,zero-shot,llm_iac,0.8888888888888888,9
llm_iac_324,claude-4.5-sonnet,zero-shot,llm_iac,0.0,3
llm_iac_325,claude-4.5-sonnet,zero-shot,llm_iac,0.0,4
llm_iac_326,claude-4.5-sonnet,zero-shot,llm_iac,0.0,1
